slice,ticker,date,time,expiry,tenor_years,forward_raw,forward_dea,forward_shift_bp,implied_carry,corrected_quotes,median_eep_call_bp,median_eep_put_bp,max_eep_bp,rounds,skipped_floor,max_forward_shift_bp
daily,META,2026-08-21,1530,2027-06-17,0.8219178082,567.9364476107,569.9534192862,35.5140383058,-0.0053994343,100,0.5648410712,141.7161507432,459.7552757120,2,0,68.0370396084
daily,META,2026-08-21,1530,2027-09-17,1.0739726027,574.5898246831,577.0233951815,42.3531777600,-0.0060471052,165,0.7460221995,230.2328532591,594.2963754023,2,0,68.0370396084
daily,META,2026-08-21,1530,2027-12-17,1.3232876712,580.1420090388,583.7749932593,62.6223263256,-0.0054836422,172,0.7720815585,270.7491762467,726.7112240641,2,0,68.0370396084
daily,META,2026-08-21,1530,2028-01-21,1.4191780822,582.2709006130,586.2324994458,68.0370396084,-0.0051270547,170,0.8893131217,265.2390681920,769.9698524311,2,0,68.0370396084
daily,META,2026-08-24,1538,2026-08-26,0.0054794521,560.0255249614,560.0224884239,-0.0542214117,0.0550504692,64,0.2321225500,0.0339293051,1.3571065269,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-08-28,0.0109589041,560.3261747882,560.3370837784,0.1946899986,-0.0047510984,143,0.0841927756,2.2793067528,4.3297741877,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-08-31,0.0191780822,560.2520016106,560.2600104222,0.1429501650,0.0207172264,119,0.0628561195,1.7258750738,3.8910692184,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-09-02,0.0246575342,560.2228707929,560.2232507974,0.0067830965,0.0272052524,132,0.0807808225,1.8324884320,4.9660435077,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-09-04,0.0301369863,560.8538324513,560.8802883426,0.4717074169,-0.0097364820,166,0.1229545594,8.0638405640,14.2851009672,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-09-11,0.0493150685,561.3227995700,561.4071855911,1.5033421270,-0.0102363208,144,0.1550683177,15.2876761417,23.1026484832,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-09-18,0.0684931507,561.3850824704,561.4693397020,1.5008811991,0.0016364209,184,0.1713434127,20.0122525961,39.0000974870,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-09-25,0.0876712329,561.5218706736,561.6553073343,2.3763395097,0.0057688198,137,0.2387764985,20.9440813104,34.2068806493,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-10-02,0.1068493151,561.8023697924,561.8879670381,1.5236184521,0.0074862793,138,0.2180013899,24.3960807790,41.1037830605,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-10-16,0.1452054795,562.9135930460,563.1519768627,4.2348207559,0.0000237082,165,0.2382672198,40.1957202292,72.5504075943,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-11-20,0.2410958904,565.3065847477,565.7122219956,7.1755266760,-0.0029926152,208,0.3140075119,69.8767731196,142.3157796989,2,0,64.3586235794
daily,META,2026-08-24,1538,2026-12-18,0.3178082192,566.8363012513,567.4937819116,11.5991276288,-0.0026794114,177,0.3799751541,84.1018016584,184.7567605016,2,0,64.3586235794
daily,META,2026-08-24,1538,2027-01-15,0.3945205479,568.8575945070,569.6913294964,14.6563040986,-0.0042352632,139,0.3833668047,126.5933871615,228.4180129364,2,0,64.3586235794
daily,META,2026-08-24,1538,2027-02-19,0.4904109589,571.2129487223,572.2967315629,18.9733591118,-0.0049202436,126,0.4006020087,94.0385479763,235.3438006335,2,0,64.3586235794
daily,META,2026-08-24,1538,2027-03-19,0.5671232877,572.6226065632,573.9690877218,23.5142857294,-0.0039148164,164,0.7958078180,82.1325321880,283.8699069459,2,0,64.3586235794
daily,META,2026-08-24,1538,2027-06-17,0.8136986301,578.6945664742,580.3377629005,28.3948825780,-0.0039555186,103,0.4074491300,157.5739104833,454.7706389837,2,0,64.3586235794
daily,META,2026-08-24,1538,2027-09-17,1.0657534247,584.9189283069,587.3732803945,41.9605516057,-0.0044982499,165,0.6698092855,233.2575967175,592.1477028964,2,0,64.3586235794
daily,META,2026-08-24,1538,2027-12-17,1.3150684932,590.3132152871,593.7681651181,58.5274010734,-0.0035417414,174,0.9265414950,269.8863322173,723.9107522125,2,0,64.3586235794
daily,META,2026-08-24,1538,2028-01-21,1.4109589041,592.9158291474,596.7317538136,64.3586235794,-0.0038407479,167,0.8580280919,255.3768707991,776.5425085806,2,0,64.3586235794
daily,META,2026-08-25,1530,2026-08-26,0.0027397260,565.9495801194,565.9569043330,0.1294145956,-0.0181474830,87,0.0241106010,0.5122593416,0.8728609034,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-08-28,0.0082191781,566.2261586796,566.2457014279,0.3451403289,-0.0428914349,138,0.0450893243,3.4106427989,8.0551359769,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-08-31,0.0164383562,566.4524577162,566.4798505254,0.4835853182,-0.0276762333,115,0.0671121055,5.1459836959,13.3258161916,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-09-02,0.0219178082,566.6722412646,566.7024568425,0.5332108340,-0.0292228630,124,0.0791220291,7.1927866879,16.3603095852,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-09-04,0.0273972603,566.8044600723,566.8531652338,0.8592939014,-0.0255159538,166,0.0997179328,9.6645034495,17.6013110435,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-09-09,0.0410958904,566.9875500598,567.1004118278,1.9905510805,-0.0150088443,39,0.1417858748,1.8142273335,9.0137197698,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-09-11,0.0465753425,567.2701933059,567.3562095494,1.5163187576,-0.0184738287,141,0.1429277525,16.1604180869,24.1242629842,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-09-18,0.0657534247,567.3997508850,567.5063270854,1.8783265277,-0.0060726760,184,0.1738629133,26.4178977881,44.7867942614,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-09-25,0.0849315068,567.6495441438,567.7502511394,1.7741051082,-0.0012167715,137,0.1483428650,28.0758418305,39.3496052275,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-10-02,0.1041095890,568.1570090575,568.3045008197,2.5959683649,-0.0034673560,139,0.2517784480,32.6871138791,50.2024933999,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-10-16,0.1424657534,568.9694667683,569.2185789210,4.3783044124,-0.0036233489,163,0.2788299084,44.7684076969,75.3585142784,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-11-20,0.2383561644,571.2986565043,571.6915321013,6.8768864157,-0.0044990996,211,0.2343759160,70.1519483436,146.2620528088,2,0,64.6817046910
daily,META,2026-08-25,1530,2026-12-18,0.3150684932,572.7622761134,573.3222698101,9.7770701750,-0.0028216645,174,0.4232366587,82.8516291391,185.7465660309,2,0,64.6817046910
daily,META,2026-08-25,1530,2027-01-15,0.3917808219,574.7708048357,575.6132094513,14.6563570823,-0.0046217523,137,0.4472836609,131.2568636302,231.2744312747,2,0,64.6817046910
daily,META,2026-08-25,1530,2027-02-19,0.4876712329,577.2515376882,578.3954821053,19.8170873947,-0.0057084589,122,0.6612574972,85.4865751008,238.0972417956,2,0,64.6817046910
daily,META,2026-08-25,1530,2027-03-19,0.5643835616,579.0387856478,580.2781176701,21.4032643940,-0.0051639875,172,0.5269601651,78.9058417833,287.9630273348,2,0,64.6817046910
daily,META,2026-08-25,1530,2027-06-17,0.8109589041,584.8650431543,586.7340676934,31.9565096423,-0.0048315202,106,0.4578457990,153.7070747703,462.3775591021,2,0,64.6817046910
daily,META,2026-08-25,1530,2027-09-17,1.0630136986,590.2348312830,593.0594597970,47.8560119521,-0.0039164194,169,0.7796922859,222.8928045043,591.4017207340,2,0,64.6817046910
daily,META,2026-08-25,1530,2027-12-17,1.3123287671,596.1397318874,599.9956652967,64.6817046910,-0.0036969261,173,0.7497602594,262.9290112249,724.9129327756,2,0,64.6817046910
daily,META,2026-08-25,1530,2028-01-21,1.4082191781,598.9146770821,602.7408055022,63.8843656117,-0.0036989667,168,0.9149867983,248.1797336914,770.6622318287,2,0,64.6817046910
daily,META,2026-08-26,1530,2026-08-28,0.0054794521,578.7752643830,578.7854523327,0.1760260049,-0.0553453412,73,0.0566202303,3.4208820054,6.2230980655,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-08-31,0.0136986301,578.9507517940,578.9727767912,0.3804295460,-0.0230573535,101,0.0403320495,5.3672451312,10.9768535325,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-09-02,0.0191780822,579.0993466492,579.1386280793,0.6783193646,-0.0205929485,98,0.0762111000,4.8607286216,14.4341302356,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-09-04,0.0246575342,579.3971062892,579.4658173100,1.1859054887,-0.0305137735,175,0.1083142353,12.1567921342,23.7189528289,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-09-09,0.0383561644,579.3563180171,579.3962811366,0.6897848237,-0.0029732499,123,0.1177357795,12.3887933619,19.1878857024,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-09-11,0.0438356164,579.6827608651,579.7637664160,1.3974117628,-0.0123360692,144,0.1130061350,17.4218804715,35.5894279296,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-09-18,0.0630136986,579.9928445337,580.0728228769,1.3789539636,-0.0055227398,185,0.1944361338,30.4646311177,49.9466817496,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-09-25,0.0821917808,580.2507787267,580.3758510797,2.1554878945,-0.0017591381,134,0.2346524579,33.2324104072,46.2816887346,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-10-02,0.1013698630,580.9344618046,581.1441848655,3.6100984655,-0.0073826862,143,0.2023421592,38.5877219170,53.4541759924,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-10-16,0.1397260274,581.6838649495,581.9277360679,4.1925027165,-0.0046266521,171,0.2171840453,49.6734175006,80.6771722262,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-11-20,0.2356164384,583.8698723968,584.3073704658,7.4930749067,-0.0041267349,215,0.3308421911,75.8666715362,148.7293761598,2,0,68.3416611257
daily,META,2026-08-26,1530,2026-12-18,0.3123287671,586.1181445916,586.6480478657,9.0408952353,-0.0062382107,182,0.3709111383,86.5767028780,192.4316909959,2,0,68.3416611257
daily,META,2026-08-26,1530,2027-01-15,0.3890410959,587.4873127618,588.2826415629,13.5378038620,-0.0043025215,142,0.3277640368,136.9210650987,233.9513207957,2,0,68.3416611257
daily,META,2026-08-26,1530,2027-02-19,0.4849315068,590.4840880037,591.6881787633,20.3915869056,-0.0074373364,128,0.4550416120,78.8315259594,237.4295704930,2,0,68.3416611257
daily,META,2026-08-26,1530,2027-03-19,0.5616438356,592.2673994954,593.5926529027,22.3759303388,-0.0066472870,165,0.6899455521,76.6961480340,285.9380552995,2,0,68.3416611257
daily,META,2026-08-26,1530,2027-06-17,0.8082191781,597.7285148777,600.0747459489,39.2524534610,-0.0057613920,109,0.5148732703,155.6767648852,459.7379355198,2,0,68.3416611257
daily,META,2026-08-26,1530,2027-09-17,1.0602739726,604.4625065511,607.1596763905,44.6209617671,-0.0057527101,169,0.7753376199,229.6603876314,591.6840469494,2,0,68.3416611257
daily,META,2026-08-26,1530,2027-12-17,1.3095890411,610.1372215316,613.7020796132,58.4271530370,-0.0047394659,177,0.8392677340,265.3470469479,719.2924455978,2,0,68.3416611257
daily,META,2026-08-26,1530,2028-01-21,1.4054794521,612.4544303525,616.6400456659,68.3416611257,-0.0049105380,172,0.9102604334,249.6440317658,769.6777644726,2,0,68.3416611257
daily,META,2026-08-27,1530,2026-08-28,0.0027397260,570.7455971775,570.7486341794,0.0532111303,-0.0475317160,107,0.0603796529,0.6739140200,2.3658684051,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-08-31,0.0109589041,570.6513099408,570.6527572827,0.0253629817,0.0319010482,103,0.0826962511,0.3935216788,1.1867129013,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-09-02,0.0164383562,570.7520275001,570.7578166689,0.1014305418,0.0227150140,115,0.0534570071,1.2468677568,2.5904773220,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-09-04,0.0219178082,571.2260190547,571.2569492550,0.5414704377,-0.0133610529,155,0.1142046333,5.4051528082,9.2484071041,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-09-09,0.0356164384,571.0730731739,571.1002191182,0.4753497513,0.0140739095,119,0.1048873838,4.0706511183,7.6680241960,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-09-11,0.0410958904,571.4812023725,571.5354792039,0.9497570720,-0.0012825219,145,0.1074581096,9.2956739973,15.7622185633,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-09-18,0.0602739726,571.7038918770,571.7725815499,1.2014903844,0.0043156570,176,0.1673100411,14.9714932505,31.7513167045,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-09-25,0.0794520548,571.6299056542,571.6972164922,1.1775247822,0.0140906817,132,0.1726346079,13.9910396213,25.0527270028,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-10-02,0.0986301370,572.1708335992,572.3132058627,2.4882824336,0.0077119506,139,0.1681170061,19.9503039603,34.6467685939,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-10-09,0.1178082192,572.6589797436,572.7715608767,1.9659367459,0.0057230395,48,0.2959388329,3.3065348240,11.8348949929,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-10-16,0.1369863014,573.0674277579,573.2655706844,3.4575848652,0.0039346184,161,0.2194337927,32.1811101851,61.7547969783,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-11-20,0.2328767123,575.5182611039,575.8800016591,6.2854748446,-0.0011956985,209,0.3263472425,61.3552358247,130.5453424928,2,0,59.7572904549
daily,META,2026-08-27,1530,2026-12-18,0.3095890411,577.0745759393,577.6543806546,10.0473099919,-0.0011112566,175,0.3758648101,76.5960679351,172.7925992264,2,0,59.7572904549
daily,META,2026-08-27,1530,2027-01-15,0.3863013699,578.9580562146,579.6912828283,12.6645895301,-0.0021131274,134,0.4850129366,121.6334389764,215.5849651479,2,0,59.7572904549
daily,META,2026-08-27,1530,2027-02-19,0.4821917808,581.3246644134,582.1979600450,15.0225112581,-0.0026979117,124,0.4907635005,78.0698503052,217.8111429144,2,0,59.7572904549
daily,META,2026-08-27,1530,2027-03-19,0.5589041096,583.0662582769,584.3356435941,21.7708587872,-0.0033387127,163,0.6393073658,77.6299735278,269.1559175834,2,0,59.7572904549
daily,META,2026-08-27,1530,2027-06-17,0.8054794521,588.6723209438,590.7728820218,35.6830277777,-0.0034913060,105,0.5577737901,144.7151598182,443.2278489801,2,0,59.7572904549
daily,META,2026-08-27,1530,2027-09-17,1.0575342466,594.7639704957,597.2822523114,42.3408602503,-0.0032163552,167,0.7723265580,224.0310016307,573.7596098407,2,0,59.7572904549
daily,META,2026-08-27,1530,2027-12-17,1.3068493151,600.6571250536,604.2278794311,59.4474655946,-0.0032523123,173,0.9153156683,261.1995965448,705.4717425176,2,0,59.7572904549
daily,META,2026-08-27,1530,2028-01-21,1.4027397260,602.9223437442,606.5252443059,59.7572904549,-0.0027980487,171,0.7585402869,247.4645651684,754.0784232074,2,0,59.7572904549
daily,QQQ,2026-08-14,1530,2026-08-17,0.0082191781,729.7242923500,729.7294321068,0.0704342293,0.0220935935,88,0.0208435373,0.9344192309,1.7397209033,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-18,0.0109589041,729.8103359567,729.8233022952,0.1776672357,0.0142926090,107,0.0163446003,1.7098591569,2.5886413737,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-19,0.0136986301,729.8949455597,729.9135391834,0.2547438336,0.0099765980,112,0.0296449206,2.2082711348,3.8816914419,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-20,0.0164383562,729.9656004294,729.9879082661,0.3056012051,0.0084225118,123,0.0255686846,1.6974310368,4.7834422508,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-21,0.0191780822,730.1565644123,730.1938486592,0.5106335921,-0.0020833110,154,0.0379077716,2.3396985022,6.3333812682,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-24,0.0273972603,730.2473285726,730.2908195927,0.5955656171,0.0050464844,140,0.0379281456,2.6159721151,8.3433465373,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-25,0.0301369863,730.3192241146,730.3660123010,0.6406539066,0.0046113208,146,0.0409257949,2.3975080605,9.0880973233,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-26,0.0328767123,730.3980083194,730.4543793833,0.7717855652,0.0037004111,159,0.0505233767,1.8896938497,11.0213781820,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-27,0.0356164384,730.4692852401,730.5276232935,0.7986380077,0.0035112866,164,0.0589218262,1.9082157358,10.2156565794,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-28,0.0383561644,730.6695969021,730.7413795982,0.9824234712,-0.0016642485,185,0.0682387586,1.3514139402,12.1207782940,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-08-31,0.0465753425,730.7495590189,730.8345890260,1.1635998422,0.0025684386,198,0.0597473134,2.2735938096,13.7274878750,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-09-04,0.0575342466,731.2455339573,731.3629552024,1.6057704236,-0.0032745749,266,0.0773884784,4.0432921542,18.4182928277,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-09-11,0.0767123288,731.6999272717,731.8627380805,2.2251035252,-0.0019011681,232,0.0842863801,1.3610503460,22.8027541383,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-09-18,0.0958904110,732.2130129928,732.4157659538,2.7690433983,-0.0018407118,255,0.1374135505,3.8228859999,33.9323900811,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-09-25,0.1150684932,732.1148405542,732.3165754741,2.7555092279,0.0059346140,211,0.1626820829,2.3484554884,28.2528348182,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-09-30,0.1287671233,732.3413760479,732.5557058045,2.9266372709,0.0067996070,337,0.1348944211,8.6247988627,30.9179570177,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-10-02,0.1342465753,732.6585437208,732.8929232100,3.1990275852,0.0046652526,205,0.1937073055,3.0216011931,33.7336693762,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-10-16,0.1726027397,733.7228139887,734.0708209934,4.7430309936,0.0029135497,264,0.2179672709,4.0038086151,53.5479968231,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-10-30,0.2109589041,734.8047706392,735.2257291330,5.7288481329,0.0021249090,266,0.1875030498,1.4967528814,47.4908081540,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-11-20,0.2684931507,736.5827335421,737.2005916727,8.3881701602,0.0001015338,153,0.2078604716,34.6861243493,84.1282095186,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-12-18,0.3452054795,738.6950773768,739.6056723426,12.3270750502,-0.0007231246,216,0.1620953129,5.3342903682,108.1089448346,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2026-12-31,0.3808219178,739.5110306774,740.3614657504,11.4999646756,0.0003982569,148,0.1637422101,7.6810497001,95.0135594862,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2027-01-15,0.4219178082,740.5921626327,741.6389685517,14.1347150548,0.0001639340,176,0.2540119150,22.4800435860,127.1193886369,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2027-02-19,0.5178082192,743.4898941820,744.8823076757,18.7280755878,-0.0009171928,192,0.2605061936,24.1972314079,154.7405812410,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2027-03-19,0.5945205479,746.0689673529,747.7893914323,23.0598531065,-0.0022969221,209,0.3160874426,24.3499221875,184.9331102309,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2027-03-31,0.6273972603,746.4634379249,748.1809315302,23.0084089603,-0.0009585321,248,0.3101093503,3.6819347504,150.5231441295,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2027-06-17,0.8410958904,753.3241741715,755.9736686031,35.1707076772,-0.0030833424,227,0.3292971854,28.1671676106,250.9357086227,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2027-06-30,0.8767123288,753.6448545836,756.1848412499,33.7027002951,-0.0016855422,157,0.4389724166,28.6496751025,201.6825111441,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2027-09-17,1.0931506849,759.8315574234,763.1231809954,43.3204377976,-0.0016249915,236,0.4377178203,35.2368507237,311.4155250515,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2027-12-17,1.3424657534,766.8435625811,771.1990074581,56.7970455720,-0.0011773629,246,0.4218398798,45.7960156835,376.3113086843,2,0,59.3702924621
daily,QQQ,2026-08-14,1530,2028-01-21,1.4383561644,769.0091536757,773.5747835116,59.3702924621,-0.0003700834,245,0.4717896175,49.1792016746,397.4679626080,2,0,59.3702924621
daily,QQQ,2026-08-17,1530,2026-08-18,0.0027397260,729.9350969354,729.9422364451,0.0978101987,-0.0182878463,59,0.0070641963,0.5909791768,1.4167611242,2,0,59.7987158386
